developer_id,total_commits,commits_last_90d,stars_received,pull_requests_merged,issues_closed,total_repos,language_entropy,language_count,framework_count,primary_language,languages_used,has_readme_pct,has_tests_pct,has_ci_pct,commit_message_avg_len,fork_to_original_ratio,languages_per_repo_avg,avg_repo_description_len,has_bio,has_company,has_location,has_blog,commit_trend_slope,activity_decay_lambda,account_age_days,years_active,consistency_score,tech_diversity,quality_volume_ratio,collab_index,recent_activity_ratio,developer_dna_score,developer_tier,profile_type
dev_719969,1299,364,35,38,6,13,1.4883,4,1,C++,"C++,R,Python,Scala",0.0953,0.0809,0.4658,29.36,0.3412,1.2687,59.33,0,1,0,0,1.3554,0.1698,1847,5.06,0.4046,0.3721,0.276,1.4057,5.5861,0.3468,1,boundary_0_1
dev_366824,313,22,57,9,2,9,1.3761,6,2,PHP,"Swift,Java,Go,R,C++,Ruby",0.5016,0.7444,0.7153,48.03,0.5105,1.099,2.35,1,0,0,0,-1.0276,-0.0884,1400,3.84,0.5599,0.5504,1.1332,1.0363,1.0282,0.4599,1,standard
dev_843497,35,16,9,3,8,8,0.2816,1,2,Rust,Rust,0.1521,0.5648,0.0404,50.07,0.9112,1.0,0.0,0,0,0,1,-0.1961,0.0375,752,2.06,0.4591,0.1126,0.77,1.0792,3.0504,0.2953,0,standard
dev_727579,1297,342,53,11,8,7,1.2832,4,3,Swift,"Go,Elixir,Ruby,C",0.6852,0.3756,0.4367,61.52,0.4733,2.6557,54.04,1,0,1,1,-0.9978,0.3316,1344,3.68,0.5453,0.6416,0.6698,1.3634,3.8417,0.5041,1,standard
dev_709384,2411,388,366,77,79,37,1.8254,6,3,Elixir,"TypeScript,Python,PHP,Java,Kotlin,Elixir",0.919,0.8341,0.6531,50.89,0.1303,1.8976,60.55,1,1,1,1,3.6693,0.3919,2093,5.74,0.8139,0.9127,1.0208,1.3801,3.6581,0.6396,2,standard
dev_351223,4901,2225,159,9,32,18,2.2252,4,4,Java,"Scala,Python,Swift,Rust",0.726,0.8533,0.7535,59.72,0.3306,2.3561,61.22,1,0,1,0,0.4169,-0.6985,1700,4.66,0.7416,1.2715,0.9133,1.2477,8.4306,0.6173,2,standard
dev_892440,240,12,3,5,3,45,1.8774,3,3,Kotlin,"Go,Kotlin,Swift",0.7247,0.6747,0.1374,39.67,0.3914,1.2336,8.06,0,0,0,1,-0.8525,0.1222,2321,6.36,0.8012,0.9387,0.9463,0.5707,1.1501,0.3819,1,standard
dev_533632,6387,1937,510,2620,108,55,3.0,5,3,Kotlin,"JavaScript,Python,Kotlin,Ruby,PHP",0.3663,0.7401,0.9835,76.29,0.0038,2.105,77.94,1,1,1,0,2.9612,-0.5673,3379,9.26,0.4716,1.5,0.791,1.9569,10.0,0.7537,2,inconsistent
dev_140346,10946,2464,76,17,5,11,1.4148,1,3,Swift,C,0.3409,0.1767,0.1539,78.24,0.8224,2.4662,58.43,1,0,0,0,0.6542,-0.3133,2188,5.99,0.3036,0.7074,0.233,1.2224,5.3861,0.4427,1,hybrid_high_vol_low_qual
dev_611445,429,140,124,3,5,12,1.4388,5,2,Scala,"Java,R,Ruby,Rust,Scala",0.4705,0.7344,0.7488,71.41,0.7359,2.0392,63.93,0,0,1,0,0.9627,-0.1479,1909,5.23,0.7821,0.5755,1.07,0.8326,6.512,0.5892,1,standard
dev_135197,3034,1160,25,69,29,39,1.8968,4,3,Ruby,"R,Swift,Elixir,Kotlin",0.8819,0.3806,0.2669,54.8,0.1878,1.6875,68.68,0,1,0,0,0.7421,-0.1248,2396,6.56,0.7443,0.9484,0.6121,1.2374,9.9532,0.4872,1,standard
dev_420824,132,42,28,3,2,3,0.5018,2,2,Elixir,"Elixir,R",0.1674,0.261,0.3852,41.7,0.8403,1.5142,40.96,0,1,0,0,0.405,0.487,795,2.18,0.5499,0.2007,0.5414,1.1133,2.6012,0.2585,0,standard
dev_614827,1104,146,64,30,67,5,1.2378,3,1,Java,"Go,C,Rust",0.3918,0.2653,0.7835,66.61,0.3933,2.1462,76.62,1,1,0,1,2.1718,0.1648,2548,6.98,0.5122,0.3095,0.6454,2.3562,3.6018,0.423,0,standard
dev_787480,1266,454,4034,199,20,40,2.4375,5,2,Java,"Rust,PHP,C++,Go,Kotlin",0.7479,0.8826,0.6105,42.78,0.0937,2.3283,64.13,1,1,1,1,3.1899,-0.3179,2955,8.1,0.8308,0.975,1.0499,1.443,10.0,0.768,2,standard
dev_864620,466,169,582,14,78,70,2.2758,3,4,PHP,"PHP,Scala,Java",0.8193,0.8491,0.9433,76.93,0.212,2.7788,66.98,0,1,0,0,3.7968,-0.0772,2447,6.71,0.8466,1.3005,1.3903,1.0598,9.1988,0.6278,2,standard
dev_848233,1112,104,9,81,17,23,0.9356,1,2,Ruby,Python,0.0639,0.115,0.2068,58.48,0.4917,2.4122,44.62,0,1,1,0,0.5529,-0.4737,2023,5.54,0.4949,0.3743,0.1788,1.4276,2.0337,0.387,1,hybrid_high_vol_low_qual
dev_500125,3437,142,19,5,17,28,0.9365,2,0,Rust,"Python,Java",0.6621,0.8385,0.6109,37.0,0.4632,1.0,49.44,0,0,1,1,0.353,0.3629,2027,5.56,0.9725,0.0,0.8702,0.9219,0.9122,0.4377,1,standard
dev_604468,391,135,105,20,22,13,1.3679,1,3,JavaScript,C,0.3024,0.5253,0.3624,27.05,0.0766,1.1442,53.83,1,0,0,1,2.1614,-0.0476,1466,4.02,0.9462,0.6839,0.6745,1.3889,5.3297,0.422,1,standard
dev_797900,1458,320,14,6,10,11,1.1992,1,2,PHP,Kotlin,0.123,0.0698,0.0256,51.03,0.1443,1.0,29.26,1,0,1,1,0.7847,-0.0179,454,1.24,0.1019,0.4797,0.0982,1.1046,1.0883,0.3442,1,hybrid_high_vol_low_qual
dev_221962,4006,874,1743,154,74,150,2.4532,5,4,Go,"Kotlin,Java,R,Python,TypeScript",0.2899,0.157,0.0319,67.29,0.0878,1.9912,40.5,1,1,0,1,1.6156,0.0457,2801,7.68,0.6779,1.4018,0.1898,1.0816,6.6478,0.5826,2,hybrid_high_vol_low_qual
dev_537805,1458,448,111,45,26,62,2.1364,4,4,Go,"Ruby,JavaScript,Rust,PHP",0.7644,0.6543,0.8551,72.68,0.0258,2.3272,41.66,1,1,1,0,1.5355,-0.284,1735,4.75,0.8479,1.2208,1.0122,1.0283,5.7685,0.6054,2,hybrid_low_vol_high_qual
dev_137600,316,34,52,7,2,9,1.0856,3,0,Swift,"TypeScript,C++,Elixir",0.2777,0.4209,0.4159,14.96,0.7928,1.901,62.2,0,1,0,0,1.4644,-0.1328,1087,2.98,0.0917,0.0,0.6425,0.9603,1.236,0.4044,0,standard
dev_620399,73,28,19,4,5,6,0.114,1,0,Go,JavaScript,0.1099,0.0357,0.1098,19.35,0.9823,1.0,23.52,1,0,0,1,-1.8143,-0.1648,527,1.44,0.0672,0.0,0.1821,1.1073,2.0541,0.2324,0,standard
dev_691405,164,110,13,4,1,34,0.8889,4,0,TypeScript,"Java,C++,Kotlin,JavaScript",0.0823,0.1737,0.2156,47.23,0.7236,1.3211,41.83,0,0,0,0,-1.7053,0.2105,742,2.04,0.6103,0.0,0.3051,0.5,5.2019,0.2571,0,standard
dev_812569,350,46,6,4,14,3,0.3338,3,1,Elixir,"PHP,Elixir,Rust",0.4346,0.262,0.2291,58.06,0.872,1.9417,99.14,0,0,0,0,0.7996,-0.1988,1908,5.23,0.7728,0.0835,0.5098,1.8295,2.5943,0.334,1,boundary_0_1
dev_509205,5479,1507,205,6,77,38,2.3448,4,2,C,"Kotlin,Go,JavaScript,TypeScript",0.6612,0.7419,0.5758,63.65,0.4217,1.847,64.1,0,1,0,0,4.4331,-0.1541,2816,7.72,0.9465,0.9379,0.7669,1.2011,8.442,0.5634,2,standard
dev_376330,59,22,61,15,6,34,1.8467,3,5,Kotlin,"PHP,Ruby,Scala",0.8735,0.41,0.8803,69.79,0.5283,1.4328,60.67,1,1,1,0,3.123,-0.4213,2145,5.88,0.7066,1.1542,1.6454,0.8626,6.2685,0.5108,2,hybrid_low_vol_high_qual
dev_247089,556,52,444,54,4,27,1.712,6,1,C,"JavaScript,R,Scala,Python,Ruby,Java",0.9081,0.9898,0.7593,81.81,0.0083,2.6898,95.52,1,0,1,1,-0.4134,0.4359,2378,6.52,0.004,0.428,1.3953,1.2109,2.3282,0.65,2,inconsistent
dev_575228,102,9,15,12,2,6,0.5802,2,1,Python,"Python,C",0.3869,0.0628,0.0975,19.85,0.6535,1.0,0.0,1,0,1,0,-0.7799,0.3052,787,2.16,0.1678,0.1451,0.36,1.3023,0.7022,0.2717,0,standard
dev_735862,433,19,81,4,2,15,1.1517,4,2,Ruby,"C,Python,JavaScript,Rust",0.4941,0.6971,0.3955,43.17,0.5579,1.8349,36.93,1,0,1,0,2.7264,0.5272,1731,4.74,0.6977,0.4607,0.884,0.6868,0.7978,0.4102,1,standard
dev_830764,378,51,1,0,19,1,0.0945,1,0,Elixir,Scala,0.0326,0.0745,0.016,33.59,0.9889,1.0,0.0,1,0,0,0,-0.1168,0.3089,182,0.5,0.5038,0.0,0.0735,2.7268,0.2684,0.1761,0,standard
dev_615198,364,172,14,13,1,6,0.6313,3,1,Ruby,"Elixir,Swift,TypeScript",0.2254,0.5162,0.5342,49.92,0.3344,2.3891,36.94,1,0,0,1,0.2104,-0.1926,2020,5.53,0.5314,0.1578,0.7239,1.3023,9.8607,0.3896,0,standard
dev_507240,725,424,164,94,58,39,2.422,8,2,R,"TypeScript,Python,Scala,Kotlin,Ruby,Rust,JavaScript,Swift",0.4761,0.9077,0.8226,51.92,0.2473,1.9328,57.67,1,1,1,0,0.0933,-0.4981,2762,7.57,0.8858,0.9688,1.1256,1.3546,10.0,0.6711,2,standard
dev_142489,5079,956,158,96,94,85,2.404,5,3,JavaScript,"Java,C,R,Swift,Ruby",0.7636,0.9549,0.7003,44.14,0.2593,2.2368,20.78,0,1,0,0,2.0694,-0.3704,2448,6.71,0.7661,1.202,0.9511,1.1761,5.0251,0.6076,1,standard
dev_687978,28,11,1,1,4,8,1.1102,1,1,Elixir,Scala,0.3902,0.1612,0.5679,33.39,0.0401,1.1064,29.98,0,0,1,0,-1.9611,0.0842,645,1.77,0.3298,0.2775,1.015,0.7782,2.218,0.2143,0,standard
dev_523368,5286,3826,207,66,15,14,2.0283,7,5,R,"Java,C++,R,Rust,Python,PHP,Swift",0.3759,0.4972,0.5055,40.31,0.0472,2.2127,38.78,1,1,1,1,2.5365,0.0406,2374,6.51,0.9114,1.2677,0.5342,1.5894,10.0,0.6315,2,standard
dev_196749,18,3,2,9,0,5,0.8194,1,1,TypeScript,TypeScript,0.427,0.1664,0.7276,7.03,0.7865,1.215,38.51,0,1,1,0,-1.925,0.488,1699,4.66,0.2884,0.2048,1.3563,1.1833,1.5258,0.2707,0,standard
dev_721394,4506,955,152,14,59,57,2.2348,5,3,TypeScript,"Java,Go,C++,Kotlin,JavaScript",0.8274,0.8543,0.2181,40.31,0.0211,2.7219,94.52,0,0,1,1,-0.1089,-0.1345,1459,4.0,0.8532,1.1174,0.7698,1.0556,3.3788,0.5963,0,standard
dev_414438,215,56,6,7,25,6,0.9888,1,0,Kotlin,R,0.4083,0.3556,0.2153,13.41,0.6515,1.4489,80.77,1,1,0,1,1.2337,0.2894,926,2.54,0.1119,0.0,0.6014,1.6815,2.5242,0.3411,1,standard
dev_665024,120,44,92,15,6,14,1.7413,3,2,PHP,"Ruby,R,Kotlin",0.619,0.0715,0.3814,64.26,0.8171,1.7189,5.01,1,1,0,0,3.2215,-0.3204,889,2.44,0.421,0.6965,0.6714,1.1149,3.3049,0.4018,1,standard
dev_482140,465,122,4,6,3,8,0.6629,4,2,C++,"R,Rust,Python,Go",0.3187,0.1078,0.1086,5.0,0.3159,1.2723,9.03,0,1,1,0,-1.502,0.1552,1447,3.97,0.3723,0.2651,0.2743,1.0,4.0253,0.3316,0,standard
dev_362970,547,56,117,92,2,12,1.5367,3,3,C,"R,Swift,Kotlin",0.4,0.3494,0.2993,61.75,0.3769,1.9201,68.53,1,0,1,1,-0.0618,-0.7002,1746,4.79,0.2804,0.7684,0.5456,1.7256,1.8936,0.5229,1,standard
dev_870508,61,17,8,0,3,12,0.3102,4,2,Java,"Swift,Java,Elixir,R",0.347,0.3353,0.0406,33.43,0.9951,1.0,19.13,0,0,0,0,1.0761,0.2948,552,1.51,0.3999,0.1241,0.5924,0.5253,1.5351,0.1745,0,standard
dev_360805,3681,1832,1040,34,15,67,2.2454,4,3,Elixir,"PHP,Elixir,C++,JavaScript",0.7691,0.6005,0.5802,49.73,0.0333,2.2569,93.99,1,1,1,1,2.1797,-0.3426,2030,5.56,0.582,1.1227,0.776,0.9239,10.0,0.6667,2,standard
dev_263407,71,14,17,10,2,8,1.1011,2,0,R,"Rust,C++",0.069,0.0996,0.1694,55.33,0.9955,1.0,62.4,0,0,0,0,1.1732,0.3828,182,0.5,0.488,0.0,0.2545,1.1139,0.3836,0.2225,0,standard
dev_499330,495,147,23,10,40,22,1.6291,5,2,Python,"TypeScript,Rust,Elixir,Scala,PHP",0.19,0.239,0.4699,50.17,0.5271,1.9798,10.5,1,1,1,0,1.5022,-0.3504,1532,4.2,0.8432,0.6516,0.4655,1.2372,4.8233,0.443,1,boundary_1_2
dev_655480,57,10,23,15,23,9,2.0731,3,3,Rust,"C,Python,Java",0.6369,0.8039,0.857,62.66,0.3279,1.8492,21.55,0,0,1,1,4.8771,0.2558,1191,3.26,0.595,1.0365,1.8502,1.5278,1.8641,0.5671,1,standard
dev_379251,1843,801,21,35,8,9,1.8636,4,4,Swift,"C++,Kotlin,R,Java",0.6897,0.4148,0.3406,35.31,0.4189,1.4704,80.2,1,0,0,0,3.8016,0.0554,1598,4.38,0.6621,1.0649,0.6234,1.5781,7.5441,0.4691,2,standard
dev_548393,1277,418,201,76,192,307,2.739,3,3,Ruby,"PHP,Ruby,C++",0.916,0.6045,0.7588,68.76,0.0507,1.4701,115.67,1,1,1,1,3.5207,-0.6426,2707,7.42,0.7312,1.3695,1.0261,0.9758,9.491,0.6575,2,standard
dev_529446,45,4,12,0,5,13,0.011,2,0,Go,"Kotlin,R",0.1382,0.2317,0.0519,5.0,0.7909,1.5022,47.33,0,0,0,0,-0.6414,0.2311,839,2.3,0.0794,0.0,0.381,0.6616,0.6787,0.1914,0,standard
dev_460226,17861,7282,109,64,83,26,1.4474,6,3,C++,"Swift,TypeScript,Rust,Python,R,Ruby",0.2528,0.083,0.0658,59.65,0.2681,1.6445,83.91,1,0,0,0,0.6716,-0.305,2395,6.56,0.8003,0.7237,0.1302,1.4997,10.0,0.4495,2,hybrid_high_vol_low_qual
dev_604957,814,338,152,46,23,23,2.4179,9,2,Ruby,"TypeScript,Scala,Elixir,C,Rust,Ruby,PHP,Go,Python",0.8038,0.7885,0.7466,78.45,0.3829,1.9588,86.91,1,0,1,0,3.0129,-0.4453,1953,5.35,0.6836,0.9671,1.1473,1.3199,8.6616,0.6779,2,standard
dev_448699,1847,343,4,59,13,29,1.7794,3,2,Elixir,"TypeScript,C++,Rust",0.5988,0.4641,0.548,50.83,0.3956,2.0344,48.03,1,1,1,1,2.4568,-0.0176,1171,3.21,0.3664,0.7117,0.6949,1.2494,2.3679,0.5283,1,standard
dev_933685,53,6,47,20,2,14,0.8202,2,1,Scala,"Elixir,JavaScript",0.4463,0.3914,0.532,52.89,0.1158,1.7556,0.0,0,1,0,0,-1.9379,-0.1887,1152,3.16,0.2151,0.2051,1.1007,1.1309,1.1549,0.3339,1,boundary_0_1
dev_529102,548,157,44,8,163,29,1.2715,5,3,Kotlin,"Ruby,TypeScript,JavaScript,Swift,C",0.5474,0.8414,0.594,46.53,0.6775,2.7133,25.14,0,0,0,0,-1.6391,-0.2294,1988,5.45,0.6682,0.6357,1.0596,1.499,6.0057,0.5177,1,standard
dev_559439,114,6,3,0,4,8,0.9213,4,0,Swift,"R,Elixir,Go,TypeScript",0.1417,0.1201,0.0934,35.55,0.6042,1.0,59.33,0,1,0,1,0.9189,0.8072,1347,3.69,0.7851,0.0,0.2447,0.699,0.6882,0.2476,2,standard
dev_449008,1658,904,778,46,44,199,2.1381,6,4,Elixir,"PHP,Elixir,Rust,C,Ruby,Go",0.6025,0.4918,0.9169,46.03,0.0679,2.6335,85.84,0,0,1,1,4.7877,-0.011,2076,5.69,0.8742,1.2218,0.8685,0.8506,10.0,0.6517,2,standard
dev_141907,1175,124,219,18,115,23,1.0843,6,3,Swift,"Java,Scala,C++,Kotlin,Elixir,Go",0.7781,0.5784,0.4746,56.28,0.3913,1.4908,73.75,1,1,0,0,3.7475,-0.2146,1173,3.22,0.9662,0.5421,0.8468,1.5216,1.3425,0.4718,1,standard
dev_339545,199,72,10,5,1,1,0.892,1,1,Java,Scala,0.0647,0.038,0.0104,23.1,0.9818,1.5339,29.19,0,0,1,0,-1.1425,0.3522,592,1.62,0.2748,0.223,0.0699,1.7712,2.2755,0.2712,0,standard
dev_750198,201,32,22,15,5,9,1.4382,2,3,C++,"TypeScript,Elixir",0.6488,0.144,0.5215,20.54,0.9352,1.0,84.0,0,0,0,0,2.387,0.1684,1604,4.4,0.5316,0.7191,0.7557,1.2697,2.5745,0.3604,1,standard
dev_288212,164,12,0,7,2,14,0.9903,1,1,Go,Ruby,0.3992,0.0922,0.1601,42.76,0.1786,1.7546,85.97,0,0,1,1,-1.7332,0.2469,316,0.87,0.513,0.2476,0.3932,0.8305,0.2486,0.2461,0,standard
dev_624139,4211,1206,295,41,73,40,2.1762,2,4,Scala,"R,PHP",0.7257,0.6137,0.1988,62.17,0.1503,3.0446,59.54,1,0,1,0,1.8601,-0.0331,2305,6.32,0.6373,1.2436,0.6191,1.2695,7.1925,0.5832,2,standard
dev_209807,3058,613,589,48,134,24,2.2472,5,4,Python,"Scala,Java,C,Rust,PHP",0.9224,0.6256,0.9934,68.32,0.0442,2.1258,97.12,1,0,0,1,5.2017,-0.4242,2182,5.98,0.9797,1.2841,1.0153,1.5989,4.7564,0.6848,2,standard
dev_588048,55,14,21,2,7,2,1.254,1,1,Java,Scala,0.0813,0.1928,0.3919,7.19,0.3839,1.7391,5.14,0,1,0,0,-0.844,0.5333,400,1.1,0.7251,0.3135,0.5311,1.661,1.034,0.2406,0,boundary_0_1
dev_612891,346,162,10,1,18,6,0.6748,4,1,Ruby,"JavaScript,Elixir,Go,Swift",0.2408,0.1736,0.1424,51.36,0.9311,1.6965,72.59,1,0,1,0,-1.4439,0.5547,1073,2.94,0.2759,0.1687,0.3099,1.4406,5.3289,0.2801,0,standard
dev_512481,483,218,74,7,16,12,0.607,4,4,Ruby,"Python,Scala,C,Go",0.3747,0.7462,0.187,41.21,0.1942,2.8412,44.21,1,0,0,0,3.9578,-0.0969,1632,4.47,0.526,0.3468,0.7434,1.2042,7.7853,0.489,1,boundary_1_2
dev_723359,149,4,28,5,1,11,1.224,3,3,Go,"Scala,Kotlin,Rust",0.1376,0.2913,0.0501,44.2,0.9187,1.0515,27.58,0,0,0,0,1.0263,0.0219,807,2.21,0.3497,0.612,0.3382,0.7587,0.2244,0.2376,0,standard
dev_438980,231,86,22,0,9,16,1.1761,2,0,C,"Rust,Scala",0.1658,0.1399,0.5723,35.19,0.702,1.3571,14.1,1,0,0,0,1.5931,0.0174,2096,5.75,0.6095,0.0,0.5001,0.7966,7.7813,0.3016,1,standard
dev_219818,621,349,69,19,8,18,2.2398,6,4,Kotlin,"Ruby,PHP,JavaScript,Java,Rust,Scala",0.5213,0.8116,0.9514,66.82,0.3565,1.7846,34.05,1,1,0,0,0.8864,-0.1911,2514,6.89,0.8798,1.2799,1.1732,1.1123,10.0,0.6316,2,standard
dev_859401,998,68,8,1,8,11,0.2262,2,0,Kotlin,"PHP,Ruby",0.3671,0.1725,0.1085,42.8,0.6233,1.0153,50.43,0,0,0,1,-1.0101,0.2066,443,1.22,0.5992,0.0,0.3021,0.8977,0.3297,0.2506,0,hybrid_high_vol_low_qual
dev_776360,163,32,21,8,23,9,0.7715,3,1,TypeScript,"Scala,Elixir,TypeScript",0.2343,0.3208,0.658,48.18,0.1031,1.9706,0.0,0,1,1,1,0.2943,0.1021,2448,6.71,0.8126,0.1929,0.7616,1.4453,4.5238,0.4376,1,standard
dev_692208,1885,1224,39,27,40,11,1.9848,7,3,Elixir,"Kotlin,C,TypeScript,Swift,PHP,Rust,Python",0.3468,0.8346,0.371,81.3,0.3466,1.5416,28.08,0,0,0,1,1.49,-0.0798,2149,5.89,0.6485,0.9924,0.7186,1.6451,10.0,0.5691,1,inconsistent
dev_173591,809,82,97,12,9,24,1.9535,4,4,Kotlin,"C++,Swift,Scala,Kotlin",0.8103,0.6084,0.4058,40.97,0.1457,1.5818,55.44,1,0,1,1,-0.0649,0.2331,1028,2.82,0.9827,1.1163,0.8948,0.9487,1.1263,0.5145,1,standard
dev_107347,8804,2879,163,50,59,143,2.758,5,4,JavaScript,"Go,R,C++,C,Python",0.9155,0.9691,0.9869,75.05,0.0975,2.825,68.13,0,1,1,0,2.6959,-0.2475,3183,8.72,0.7698,1.576,1.0436,0.9445,10.0,0.7384,2,standard
dev_276254,199,18,23,12,14,6,1.4118,3,1,Swift,"JavaScript,TypeScript,Java",0.3985,0.2299,0.4945,26.46,0.6812,1.7045,65.8,1,1,1,0,0.284,0.2403,1323,3.63,0.3162,0.353,0.6666,1.585,1.2232,0.3527,1,standard
dev_946525,109,44,8,7,5,6,0.4989,2,2,JavaScript,"C++,Kotlin",0.2311,0.4628,0.0368,16.13,0.2832,1.2651,16.21,1,1,0,1,0.7022,0.0125,182,0.5,0.3798,0.1995,0.5531,1.2335,0.7928,0.3016,0,standard
dev_452748,260,77,38,4,37,14,1.2551,2,2,C++,"JavaScript,TypeScript",0.3585,0.3313,0.7658,60.74,0.3261,1.4409,84.33,1,0,0,1,-0.8408,0.0917,1418,3.89,0.3106,0.5021,0.8294,1.3481,4.3432,0.3154,1,standard
dev_791706,46,18,4,1,6,4,0.6419,3,2,Scala,"Scala,TypeScript,Ruby",0.097,0.1746,0.4037,57.29,0.9597,1.0566,25.77,0,1,0,1,-0.161,0.0765,182,0.5,0.2831,0.2567,0.5571,1.1606,0.75,0.2795,0,standard
dev_270019,2676,323,336,37,27,151,1.7719,7,4,C,"PHP,Go,Kotlin,Ruby,Rust,Swift,C",0.5237,0.7804,0.6354,84.15,0.1619,2.3145,73.95,0,0,0,1,4.4832,-0.4017,1933,5.3,0.7549,1.0125,0.8256,0.8298,2.5371,0.6074,2,standard
dev_894139,576,132,90,261,22,21,1.6892,6,4,TypeScript,"Ruby,Rust,Python,C++,Go,Java",0.7628,0.8918,0.888,61.79,0.5758,1.6478,90.01,1,1,1,1,-0.3898,-0.449,2310,6.33,0.7269,0.9653,1.3192,1.8016,5.5585,0.6488,2,hybrid_low_vol_high_qual
dev_440392,103,12,7,1,7,18,0.8747,1,0,Scala,Scala,0.1139,0.5167,0.4059,32.68,0.8279,1.0,20.24,1,1,0,0,-1.4782,0.4925,2274,6.23,0.4621,0.0,0.7643,0.7335,2.3384,0.301,0,standard
dev_853952,241,24,54,21,49,7,1.5796,6,4,Scala,"TypeScript,Elixir,Kotlin,C,JavaScript,Java",0.5296,0.7973,0.7861,54.42,0.0681,2.4956,63.83,0,1,0,1,0.7964,-0.1983,2825,7.74,0.5766,0.9026,1.2769,1.94,2.7322,0.5017,1,boundary_1_2
dev_227995,192,125,84,10,5,5,1.6026,4,2,Go,"Rust,C,Elixir,TypeScript",0.3922,0.6558,0.6262,43.37,0.8636,2.5604,12.08,1,1,0,0,-1.3832,-0.1794,2116,5.8,0.7868,0.641,1.0589,1.4248,10.0,0.4426,1,standard
dev_449501,20472,4479,640,263,27,14,2.0178,6,4,Rust,"TypeScript,Go,C,JavaScript,Scala,Swift",0.1588,0.1125,0.0617,80.33,0.0693,3.4048,65.24,0,1,1,1,0.2818,-0.7218,2407,6.6,0.7879,1.153,0.1108,2.0462,5.7643,0.5908,2,hybrid_high_vol_low_qual
dev_668351,583,186,2,1,9,5,0.151,2,1,C,"C,Java",0.1829,0.578,0.0218,45.75,0.6353,1.0,26.34,0,0,1,0,-1.5591,0.27,1079,2.96,0.3365,0.0377,0.4523,1.2323,3.6976,0.222,0,standard
dev_469607,283,160,29,1,4,5,0.3266,1,2,PHP,Python,0.3273,0.1313,0.1861,28.84,0.9821,1.6403,35.93,1,0,1,0,-0.3165,0.0289,224,0.62,0.9715,0.1306,0.3593,0.9208,1.3794,0.3,0,standard
dev_953859,297,29,94,20,18,22,0.6006,4,1,TypeScript,"Python,Swift,TypeScript,JavaScript",0.7992,0.5836,0.5799,15.95,0.3462,2.3364,40.81,0,0,1,0,-1.4805,-0.1289,1774,4.86,0.3295,0.1502,1.1163,1.1528,1.7824,0.4044,1,standard
dev_577225,484,158,51,11,8,25,2.1966,5,2,Elixir,"PHP,Elixir,JavaScript,Kotlin,Scala",0.8319,0.7711,0.7919,45.72,0.1435,1.633,109.09,0,0,0,0,1.4936,-0.1808,2385,6.53,0.776,0.8786,1.266,0.9089,8.0957,0.5309,2,standard
dev_562260,270,42,14,2,1,5,1.2448,1,1,Python,Swift,0.1177,0.1659,0.0117,7.99,0.5597,1.0,0.4,0,0,1,0,0.0645,-0.0226,182,0.5,0.7972,0.3112,0.1844,0.7124,0.3088,0.2832,0,standard
dev_223135,2613,510,221,12,9,34,1.7159,4,1,Java,"TypeScript,C++,Ruby,C",0.6025,0.1179,0.4025,49.61,0.6194,1.1676,42.72,1,0,0,0,0.1188,-0.152,2069,5.67,0.9405,0.429,0.4375,0.8626,4.3876,0.3898,1,standard
dev_648467,2430,494,68,89,7,19,1.468,4,2,Python,"Rust,TypeScript,Scala,Kotlin",0.6139,0.8133,0.3362,44.51,0.4696,1.8176,43.89,1,0,0,1,1.0347,-0.1842,1566,4.29,0.6216,0.5872,0.773,1.5026,3.4663,0.574,1,boundary_1_2
dev_248787,827,122,634,50,32,25,2.1455,5,4,Go,"Scala,C++,Kotlin,Python,R",0.8272,0.7827,0.2745,47.75,0.0393,1.9952,98.03,1,1,1,0,3.7006,0.2434,1579,4.33,0.6239,1.226,0.9438,1.3407,2.5017,0.6374,2,standard
dev_783665,12043,1445,233,30,24,57,2.7904,6,3,Java,"Swift,Kotlin,R,Ruby,Rust,Go",0.8364,0.9005,0.9691,85.68,0.1139,3.0049,87.16,0,0,0,1,1.9033,-0.3161,2205,6.04,0.3966,1.3952,0.9497,0.9828,2.8937,0.6602,2,standard
dev_516476,2460,450,241,36,51,36,1.9686,4,3,Go,"Go,C,Python,Scala",0.7518,0.6384,0.5527,27.12,0.4565,2.1045,127.03,1,0,1,1,2.9442,0.3051,2687,7.36,0.7918,0.9843,0.8177,1.2309,5.3245,0.5713,2,standard
dev_690314,4505,1288,502,145,25,29,2.2806,7,4,JavaScript,"TypeScript,C++,Rust,Python,Kotlin,C,Java",0.6388,0.7321,0.9989,77.54,0.2266,2.5751,102.28,1,1,1,1,0.2156,-0.0806,3234,8.86,0.8683,1.3032,0.9211,1.4973,10.0,0.7108,2,standard
dev_651453,791,323,215,25,3,21,1.2758,3,0,Elixir,"Scala,C,TypeScript",0.703,0.5367,0.7123,51.68,0.7332,2.5187,62.0,0,0,0,0,0.8058,-0.1315,1796,4.92,0.4838,0.0,0.9436,1.0739,7.8422,0.4539,1,standard
dev_381772,521,128,60,30,9,78,1.7084,4,2,Ruby,"Ruby,TypeScript,Go,Elixir",0.5873,0.6869,0.437,46.59,0.4714,3.0942,61.59,1,0,0,0,1.0107,-0.2044,2522,6.91,0.0034,0.6834,0.9155,0.8418,6.4505,0.4849,2,inconsistent
